date,year,month,weekday,airline_icao,origin_icao,dest_icao,dep_sched,dep_real,arr_sched,arr_real,dep_delay_min,arr_delay_min,delayed_flag,period,status,justificativa
2010-01-01,2010,1,4,GLO,SBVT,SBGR,01/01/2010 08:30,01/01/2010 08:30,01/01/2010 09:50,01/01/2010 09:50,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGR,SBGO,01/01/2010 10:15,01/01/2010 10:15,01/01/2010 11:50,01/01/2010 11:50,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBBR,SBTE,01/01/2010 13:40,01/01/2010 13:40,01/01/2010 15:50,01/01/2010 15:50,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGO,SBBR,01/01/2010 12:20,01/01/2010 12:20,01/01/2010 13:00,01/01/2010 13:00,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBBR,SBGO,01/01/2010 18:55,01/01/2010 18:55,01/01/2010 19:35,01/01/2010 19:35,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBTE,SBBR,01/01/2010 16:20,01/01/2010 16:26,01/01/2010 18:15,01/01/2010 18:32,6,17,1,Tarde,REALIZADO,AR
2010-01-01,2010,1,4,GLO,SBGO,SBGR,01/01/2010 20:20,01/01/2010 20:20,01/01/2010 22:00,01/01/2010 22:00,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGR,SBGL,01/01/2010 06:10,,01/01/2010 07:10,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBGL,SBRF,01/01/2010 07:50,01/01/2010 07:50,01/01/2010 10:50,01/01/2010 10:50,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBRF,SBGL,01/01/2010 19:30,01/01/2010 19:30,01/01/2010 22:30,01/01/2010 22:30,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGL,SBGR,01/01/2010 23:20,01/01/2010 23:20,02/01/2010 00:20,02/01/2010 00:20,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBCF,SBBR,01/01/2010 15:00,,01/01/2010 16:20,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBGR,SBVT,01/01/2010 11:00,01/01/2010 11:00,01/01/2010 12:35,01/01/2010 12:35,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBVT,SBGR,01/01/2010 17:00,01/01/2010 16:18,01/01/2010 18:40,01/01/2010 18:04,-42,-36,0,Tarde,REALIZADO,HD
2010-01-01,2010,1,4,GLO,SBGR,SBRF,01/01/2010 13:45,01/01/2010 14:23,01/01/2010 16:40,01/01/2010 17:32,38,52,1,Tarde,REALIZADO,AS
2010-01-01,2010,1,4,GLO,SBRF,SBGR,01/01/2010 12:30,01/01/2010 12:52,01/01/2010 15:30,01/01/2010 16:07,22,37,1,Tarde,REALIZADO,RI
2010-01-01,2010,1,4,GLO,SBGR,SBBR,01/01/2010 10:25,01/01/2010 10:25,01/01/2010 12:00,01/01/2010 12:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-02,2010,1,5,GLO,SBFZ,SBSL,02/01/2010 00:45,02/01/2010 00:45,02/01/2010 01:55,02/01/2010 01:55,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBBR,SBFZ,01/01/2010 21:30,01/01/2010 21:30,02/01/2010 00:01,02/01/2010 00:01,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBSL,SBFZ,01/01/2010 03:40,,01/01/2010 04:55,,,,0,Madrugada,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBFZ,SBBR,01/01/2010 05:25,01/01/2010 05:25,01/01/2010 08:05,01/01/2010 08:05,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBKP,SBCF,01/01/2010 06:35,01/01/2010 06:35,01/01/2010 07:35,01/01/2010 07:35,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBCF,SBKP,01/01/2010 22:00,01/01/2010 22:00,01/01/2010 23:10,01/01/2010 23:10,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBSV,SBKP,01/01/2010 15:42,01/01/2010 15:42,01/01/2010 18:20,01/01/2010 18:20,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBKP,SBPA,01/01/2010 19:00,01/01/2010 19:00,01/01/2010 20:45,01/01/2010 20:45,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBKP,SBSV,01/01/2010 13:12,01/01/2010 13:11,01/01/2010 15:10,01/01/2010 15:26,-1,16,1,Tarde,REALIZADO,AJ
2010-01-01,2010,1,4,GLO,SBPA,SBKP,01/01/2010 10:15,01/01/2010 10:15,01/01/2010 12:02,01/01/2010 12:02,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGR,SBBR,01/01/2010 18:50,01/01/2010 18:55,01/01/2010 20:30,01/01/2010 20:52,5,22,1,Noite,REALIZADO,AR
2010-01-01,2010,1,4,GLO,SBBR,SBGR,01/01/2010 09:00,01/01/2010 09:00,01/01/2010 10:40,01/01/2010 10:40,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBJP,SBBR,01/01/2010 05:50,01/01/2010 06:07,01/01/2010 08:15,01/01/2010 08:34,17,19,1,Madrugada,REALIZADO,DF
2010-01-01,2010,1,4,GLO,SBRF,SBBR,01/01/2010 11:20,01/01/2010 11:20,01/01/2010 13:50,01/01/2010 13:50,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBKG,SBRF,01/01/2010 17:45,01/01/2010 17:45,01/01/2010 18:20,01/01/2010 18:20,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBBR,SBKG,01/01/2010 14:50,01/01/2010 15:06,01/01/2010 17:15,01/01/2010 17:42,16,27,1,Tarde,REALIZADO,TD
2010-01-01,2010,1,4,GLO,SBRF,SBPL,01/01/2010 13:50,01/01/2010 13:50,01/01/2010 15:10,01/01/2010 15:10,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBPL,SBRF,01/01/2010 15:40,01/01/2010 16:32,01/01/2010 16:50,01/01/2010 17:44,52,54,1,Tarde,REALIZADO,RI
2010-01-01,2010,1,4,GLO,SBCF,SBBR,01/01/2010 21:30,01/01/2010 21:56,01/01/2010 22:40,01/01/2010 23:13,26,33,1,Noite,REALIZADO,RI
2010-01-01,2010,1,4,GLO,SBBR,SBCF,01/01/2010 18:58,01/01/2010 18:58,01/01/2010 20:20,01/01/2010 20:20,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBCY,SBGO,01/01/2010 06:00,,01/01/2010 07:30,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBCF,SBRF,01/01/2010 09:40,01/01/2010 09:40,01/01/2010 12:10,01/01/2010 12:10,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGO,SBCF,01/01/2010 08:00,,01/01/2010 09:10,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBCF,SBGO,01/01/2010 21:07,01/01/2010 21:23,01/01/2010 22:15,01/01/2010 22:35,16,20,1,Noite,REALIZADO,MX
2010-01-01,2010,1,4,GLO,SBRF,SBCF,01/01/2010 17:45,01/01/2010 18:17,01/01/2010 20:15,01/01/2010 20:41,32,26,1,Tarde,REALIZADO,RA
2010-01-01,2010,1,4,GLO,SBGO,SBCY,01/01/2010 22:45,01/01/2010 22:45,02/01/2010 00:15,02/01/2010 00:15,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBCF,SBBR,01/01/2010 07:30,01/01/2010 07:30,01/01/2010 08:50,01/01/2010 08:50,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBUL,SBCF,01/01/2010 06:00,01/01/2010 06:00,01/01/2010 07:00,01/01/2010 07:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBCF,SBUL,01/01/2010 22:30,01/01/2010 22:30,01/01/2010 23:40,01/01/2010 23:40,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBBR,SBCF,01/01/2010 20:40,01/01/2010 20:40,01/01/2010 21:40,01/01/2010 21:40,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBPA,SBKP,01/01/2010 21:17,01/01/2010 21:17,01/01/2010 22:57,01/01/2010 22:57,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBKP,SBRF,01/01/2010 23:27,01/01/2010 23:27,02/01/2010 02:25,02/01/2010 02:25,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBKP,SBPA,01/01/2010 08:00,01/01/2010 08:00,01/01/2010 09:45,01/01/2010 09:45,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBRF,SBKP,01/01/2010 04:30,01/01/2010 04:30,01/01/2010 07:30,01/01/2010 07:30,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGL,SBKP,01/01/2010 07:20,01/01/2010 07:20,01/01/2010 08:35,01/01/2010 08:35,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBKP,SBCT,01/01/2010 09:07,01/01/2010 09:07,01/01/2010 10:05,01/01/2010 10:05,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBCT,SBPA,01/01/2010 10:37,01/01/2010 10:37,01/01/2010 11:40,01/01/2010 11:40,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBCT,SBKP,01/01/2010 18:32,01/01/2010 18:17,01/01/2010 19:20,01/01/2010 19:16,-15,-4,0,Noite,REALIZADO,HD
2010-01-01,2010,1,4,GLO,SBKP,SBGL,01/01/2010 19:50,01/01/2010 19:35,01/01/2010 20:59,01/01/2010 20:49,-15,-10,0,Noite,REALIZADO,HD
2010-01-01,2010,1,4,GLO,SBPA,SBCT,01/01/2010 16:40,01/01/2010 16:40,01/01/2010 18:00,01/01/2010 18:00,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,NHG,SBSM,SBPA,01/01/2010 07:40,01/01/2010 07:40,01/01/2010 08:35,01/01/2010 08:35,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBBE,SBFZ,01/01/2010 07:00,01/01/2010 07:58,01/01/2010 08:50,01/01/2010 09:47,58,57,1,Manhã,REALIZADO,AR
2010-01-01,2010,1,4,GLO,SBRF,SBSV,01/01/2010 11:00,01/01/2010 11:59,01/01/2010 12:20,01/01/2010 13:28,59,68,1,Manhã,REALIZADO,AJ
2010-01-01,2010,1,4,GLO,SBEG,SBBE,01/01/2010 04:30,01/01/2010 05:25,01/01/2010 06:30,01/01/2010 07:33,55,63,1,Madrugada,REALIZADO,AJ
2010-01-01,2010,1,4,GLO,SBFZ,SBRF,01/01/2010 09:20,01/01/2010 10:15,01/01/2010 10:32,01/01/2010 11:30,55,58,1,Manhã,REALIZADO,AR
2010-01-01,2010,1,4,GLO,SBBR,SBGR,01/01/2010 22:00,01/01/2010 22:00,01/01/2010 23:35,01/01/2010 23:35,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBBR,SBGR,01/01/2010 22:00,01/01/2010 22:00,01/01/2010 23:35,01/01/2010 23:35,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGL,SBBR,01/01/2010 20:10,01/01/2010 20:10,01/01/2010 21:50,01/01/2010 21:50,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGL,SBCF,01/01/2010 18:40,01/01/2010 18:40,01/01/2010 19:40,01/01/2010 19:40,0,0,0,Noite,REALIZADO,N/A
2010-01-02,2010,1,5,GLO,SBNT,SBFZ,02/01/2010 01:40,02/01/2010 01:40,02/01/2010 02:53,02/01/2010 02:53,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGL,SBNT,01/01/2010 22:02,01/01/2010 22:23,02/01/2010 01:09,02/01/2010 01:32,21,23,1,Noite,REALIZADO,RA
2010-01-01,2010,1,4,GLO,SBFZ,SBNT,01/01/2010 04:00,01/01/2010 03:40,01/01/2010 05:00,01/01/2010 04:46,-20,-14,0,Madrugada,REALIZADO,HD
2010-01-01,2010,1,4,GLO,SBNT,SBGL,01/01/2010 05:30,01/01/2010 05:30,01/01/2010 08:40,01/01/2010 08:40,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGR,SBEG,01/01/2010 21:10,01/01/2010 21:19,02/01/2010 01:00,02/01/2010 01:16,9,16,1,Noite,REALIZADO,AR
2010-01-01,2010,1,4,GLO,SBEG,SBGR,01/01/2010 05:10,,01/01/2010 08:35,,,,0,Madrugada,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBGR,SBFZ,01/01/2010 23:20,,02/01/2010 02:50,,,,0,Noite,CANCELADO,XN
2010-01-02,2010,1,5,GLO,SBGR,SBGL,,02/01/2010 00:03,,02/01/2010 01:23,,,0,Madrugada,REALIZADO,N/A
2010-01-02,2010,1,5,GLO,SBGL,SBFZ,,02/01/2010 02:05,,02/01/2010 05:15,,,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBFZ,SBGL,,01/01/2010 01:48,,01/01/2010 05:15,,,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGL,SBGR,,01/01/2010 05:56,,01/01/2010 07:01,,,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBFZ,SBGR,01/01/2010 03:20,,01/01/2010 06:55,,,,0,Madrugada,CANCELADO,XN
2010-01-01,2010,1,4,GLO,SBRF,SBFN,01/01/2010 14:00,01/01/2010 14:04,01/01/2010 15:05,01/01/2010 15:21,4,16,1,Tarde,REALIZADO,RI
2010-01-01,2010,1,4,GLO,SBGR,SBRF,01/01/2010 10:15,01/01/2010 10:15,01/01/2010 13:20,01/01/2010 13:40,0,20,1,Manhã,REALIZADO,AJ
2010-01-01,2010,1,4,GLO,SBRF,SBGR,01/01/2010 17:20,01/01/2010 17:20,01/01/2010 20:40,01/01/2010 20:40,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBFN,SBRF,01/01/2010 15:35,01/01/2010 15:35,01/01/2010 16:40,01/01/2010 16:40,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBBR,SBVT,01/01/2010 22:48,,02/01/2010 00:50,,,,0,Noite,CANCELADO,XN
2010-01-01,2010,1,4,GLO,SBVT,SBBR,01/01/2010 06:40,01/01/2010 06:40,01/01/2010 08:30,01/01/2010 08:30,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGL,SBVT,01/01/2010 18:41,01/01/2010 18:41,01/01/2010 19:50,01/01/2010 19:50,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBVT,SBGL,01/01/2010 20:20,01/01/2010 20:20,01/01/2010 21:31,01/01/2010 21:31,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBBR,SBSV,01/01/2010 22:00,01/01/2010 22:00,01/01/2010 23:50,01/01/2010 23:50,0,0,0,Noite,REALIZADO,N/A
2010-01-02,2010,1,5,GLO,SBSV,SBAR,02/01/2010 00:40,02/01/2010 00:40,02/01/2010 01:30,02/01/2010 01:30,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBSV,SBBR,01/01/2010 06:50,01/01/2010 06:50,01/01/2010 08:45,01/01/2010 08:45,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBAR,SBSV,01/01/2010 05:20,01/01/2010 05:20,01/01/2010 06:05,01/01/2010 06:05,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGR,SBFI,01/01/2010 13:00,01/01/2010 13:00,01/01/2010 14:40,01/01/2010 14:40,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBFI,SBGR,01/01/2010 15:40,01/01/2010 14:56,01/01/2010 17:20,01/01/2010 16:44,-44,-36,0,Tarde,REALIZADO,HD
2010-01-01,2010,1,4,GLO,SBBR,SBPA,01/01/2010 17:40,01/01/2010 17:40,01/01/2010 20:20,01/01/2010 20:20,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBRF,SBCF,01/01/2010 03:50,,01/01/2010 06:20,,,,0,Madrugada,CANCELADO,XN
2010-01-01,2010,1,4,GLO,SBGL,SBVT,01/01/2010 17:41,01/01/2010 17:41,01/01/2010 18:50,01/01/2010 18:50,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBBR,SBMO,01/01/2010 23:32,01/01/2010 23:32,02/01/2010 02:00,02/01/2010 02:00,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBMO,SBBR,01/01/2010 04:00,,01/01/2010 06:18,,,,0,Madrugada,CANCELADO,XN
2010-01-01,2010,1,4,GLO,SBCT,SBKP,01/01/2010 07:30,,01/01/2010 08:35,,,,0,Manhã,CANCELADO,XN
2010-01-01,2010,1,4,GLO,SBGL,SBVT,01/01/2010 10:45,01/01/2010 10:45,01/01/2010 11:50,01/01/2010 11:50,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBMG,SBCT,01/01/2010 06:00,,01/01/2010 06:50,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBKP,SBGL,01/01/2010 09:05,01/01/2010 09:05,01/01/2010 10:05,01/01/2010 10:05,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBPA,SBCT,01/01/2010 07:50,,01/01/2010 09:00,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBCT,SBCG,01/01/2010 09:30,,01/01/2010 11:00,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBPV,SBEG,01/01/2010 15:30,,01/01/2010 16:50,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBCG,SBCY,01/01/2010 11:30,,01/01/2010 12:40,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBCY,SBPV,01/01/2010 13:10,,01/01/2010 15:00,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBEG,SBPV,01/01/2010 14:35,,01/01/2010 16:00,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBPV,SBCY,01/01/2010 16:30,,01/01/2010 18:20,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBCT,SBPA,01/01/2010 22:22,,01/01/2010 23:33,,,,0,Noite,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBCY,SBCG,01/01/2010 18:50,,01/01/2010 20:00,,,,0,Noite,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBCG,SBCT,01/01/2010 20:30,01/01/2010 20:30,01/01/2010 21:52,01/01/2010 21:52,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGR,SBRF,01/01/2010 21:05,01/01/2010 21:18,02/01/2010 00:05,02/01/2010 00:22,13,17,1,Noite,REALIZADO,AR
2010-01-01,2010,1,4,GLO,SBRF,SBGR,01/01/2010 06:05,01/01/2010 06:05,01/01/2010 09:35,01/01/2010 09:35,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBCF,SBRF,01/01/2010 23:00,,02/01/2010 01:30,,,,0,Noite,CANCELADO,XN
2010-01-01,2010,1,4,GLO,SBRF,SBCF,01/01/2010 05:30,,01/01/2010 08:02,,,,0,Madrugada,CANCELADO,XN
2010-01-01,2010,1,4,GLO,SBGL,SBCF,01/01/2010 22:10,01/01/2010 22:10,01/01/2010 23:20,01/01/2010 23:20,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBMO,SBCF,01/01/2010 03:40,,01/01/2010 06:02,,,,0,Madrugada,CANCELADO,XN
2010-01-01,2010,1,4,GLO,SBCF,SBMO,01/01/2010 23:28,01/01/2010 23:28,02/01/2010 01:50,02/01/2010 01:50,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBVT,SBGL,01/01/2010 19:20,01/01/2010 19:20,01/01/2010 20:25,01/01/2010 20:25,0,0,0,Noite,REALIZADO,N/A
2010-01-02,2010,1,5,GLO,SBCT,SBMG,02/01/2010 00:10,02/01/2010 00:10,02/01/2010 01:05,02/01/2010 01:05,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBKP,SBCT,01/01/2010 22:50,01/01/2010 22:50,01/01/2010 23:40,01/01/2010 23:40,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGL,SBKP,01/01/2010 21:05,01/01/2010 21:05,01/01/2010 22:20,01/01/2010 22:20,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGR,SBBR,01/01/2010 07:00,,01/01/2010 08:40,,,,0,Manhã,CANCELADO,XN
2010-01-01,2010,1,4,GLO,SBBR,SBGR,01/01/2010 19:40,01/01/2010 19:40,01/01/2010 21:20,01/01/2010 21:20,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBVT,SBGL,01/01/2010 13:30,01/01/2010 13:30,01/01/2010 14:30,01/01/2010 14:30,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBIZ,SBSL,01/01/2010 23:30,01/01/2010 23:30,02/01/2010 00:30,02/01/2010 00:30,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBBR,SBIZ,01/01/2010 21:00,01/01/2010 21:00,01/01/2010 23:00,01/01/2010 23:00,0,0,0,Noite,REALIZADO,N/A
2010-01-02,2010,1,5,GLO,SBSL,SBBE,02/01/2010 01:00,02/01/2010 01:00,02/01/2010 02:00,02/01/2010 02:00,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGR,SBPA,01/01/2010 06:09,,01/01/2010 07:49,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBGL,SBGR,01/01/2010 04:37,01/01/2010 04:37,01/01/2010 05:28,01/01/2010 05:28,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBRF,SBGL,01/01/2010 00:35,01/01/2010 00:35,01/01/2010 03:32,01/01/2010 03:32,0,0,0,Madrugada,REALIZADO,N/A
2010-01-02,2010,1,5,GLO,SBGR,SBGL,02/01/2010 01:05,02/01/2010 01:05,02/01/2010 02:05,02/01/2010 02:05,0,0,0,Madrugada,REALIZADO,N/A
2010-01-02,2010,1,5,GLO,SBGL,SBRF,02/01/2010 02:45,02/01/2010 02:45,02/01/2010 05:30,02/01/2010 05:30,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBPA,SBGR,01/01/2010 22:55,01/01/2010 22:55,02/01/2010 00:25,02/01/2010 00:25,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBCF,SBGL,01/01/2010 20:20,01/01/2010 20:52,01/01/2010 21:20,01/01/2010 21:53,32,33,1,Noite,REALIZADO,RI
2010-01-01,2010,1,4,GLO,SBSV,SBCF,01/01/2010 08:52,,01/01/2010 10:32,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBCF,SBSV,01/01/2010 06:32,,01/01/2010 08:12,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBCT,SBCF,01/01/2010 20:00,01/01/2010 20:00,01/01/2010 21:30,01/01/2010 21:30,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBCF,SBCT,01/01/2010 21:00,01/01/2010 21:00,01/01/2010 22:40,01/01/2010 22:40,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBSV,SBRF,01/01/2010 13:20,,01/01/2010 14:30,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBCF,SBSV,01/01/2010 11:00,01/01/2010 11:00,01/01/2010 12:50,01/01/2010 12:50,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBSV,SBCF,01/01/2010 16:50,01/01/2010 16:50,01/01/2010 18:40,01/01/2010 18:40,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBRF,SBSV,01/01/2010 15:05,,01/01/2010 16:20,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBGL,SBFI,01/01/2010 13:30,01/01/2010 13:30,01/01/2010 15:30,01/01/2010 15:30,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBFI,SBGL,01/01/2010 16:00,01/01/2010 16:00,01/01/2010 18:00,01/01/2010 18:00,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBKP,SBBR,01/01/2010 07:00,,01/01/2010 08:48,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBBR,SBKP,01/01/2010 22:04,01/01/2010 22:04,01/01/2010 23:50,01/01/2010 23:50,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBBR,SBKP,01/01/2010 22:04,01/01/2010 22:04,01/01/2010 23:50,01/01/2010 23:50,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBBR,SBCY,01/01/2010 21:10,01/01/2010 21:10,01/01/2010 22:50,01/01/2010 22:50,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBSV,SBBR,01/01/2010 18:00,01/01/2010 18:00,01/01/2010 20:10,01/01/2010 20:10,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBBR,SBSV,01/01/2010 09:20,01/01/2010 09:20,01/01/2010 11:10,01/01/2010 11:10,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBCY,SBBR,01/01/2010 06:55,,01/01/2010 08:30,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBGR,SBRF,01/01/2010 23:10,01/01/2010 23:10,02/01/2010 02:15,02/01/2010 02:15,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBRF,SBGR,01/01/2010 03:00,01/01/2010 03:00,01/01/2010 06:05,01/01/2010 06:05,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBSP,SBGO,01/01/2010 10:35,,01/01/2010 12:10,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,GLO,SBPJ,SBBR,01/01/2010 05:10,01/01/2010 05:10,01/01/2010 06:25,01/01/2010 06:25,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGO,SBSP,01/01/2010 08:50,01/01/2010 08:50,01/01/2010 10:30,01/01/2010 10:30,0,0,0,Manhã,REALIZADO,N/A
